CMDLINE /Users/vadimleshchev/opt/anaconda3/envs/YandexContest/bin/python main.py
MEM 75.187500 1626986076.4565
MEM 75.187500 1626986076.5604
MEM 75.187500 1626986076.6610
MEM 77.710938 1626986076.7631
MEM 85.417969 1626986076.8652
MEM 85.417969 1626986076.9683
MEM 85.417969 1626986077.0735
MEM 85.417969 1626986077.1748
MEM 85.417969 1626986077.2776
MEM 85.417969 1626986077.3813
MEM 85.417969 1626986077.4850
MEM 68.898438 1626986077.5852
MEM 69.000000 1626986077.6878
MEM 71.828125 1626986077.7900
MEM 76.519531 1626986077.8907
MEM 76.519531 1626986077.9928
MEM 76.519531 1626986078.0936
MEM 76.519531 1626986078.1948
MEM 76.519531 1626986078.2964
MEM 76.519531 1626986078.4015
MEM 76.519531 1626986078.5032
MEM 76.519531 1626986078.6038
MEM 76.519531 1626986078.7061
MEM 76.519531 1626986078.8067
MEM 76.519531 1626986078.9103
MEM 76.519531 1626986079.0135
MEM 76.519531 1626986079.1147
MEM 80.566406 1626986079.2173
MEM 84.992188 1626986079.3220
MEM 84.992188 1626986079.4230
MEM 84.992188 1626986079.5249
MEM 84.992188 1626986079.6253
MEM 84.992188 1626986079.7262
MEM 84.992188 1626986079.8279
MEM 75.929688 1626986079.9328
MEM 69.761719 1626986080.0334
MEM 71.406250 1626986080.1381
MEM 74.363281 1626986080.2414
MEM 77.046875 1626986080.3416
MEM 77.046875 1626986080.4418
MEM 77.046875 1626986080.5428
MEM 77.046875 1626986080.6434
MEM 77.046875 1626986080.7451
MEM 77.046875 1626986080.8457
MEM 77.046875 1626986080.9509
MEM 77.046875 1626986081.0532
MEM 77.046875 1626986081.1580
MEM 77.046875 1626986081.2603
MEM 77.046875 1626986081.3638
MEM 80.730469 1626986081.4669
MEM 85.589844 1626986081.5704
MEM 85.589844 1626986081.6755
MEM 85.589844 1626986081.7773
MEM 85.589844 1626986081.8812
MEM 85.589844 1626986081.9832
MEM 85.589844 1626986082.0876
MEM 85.312500 1626986082.1907
MEM 69.093750 1626986082.2921
MEM 70.515625 1626986082.3952
MEM 73.214844 1626986082.4976
MEM 75.105469 1626986082.6015
MEM 75.105469 1626986082.7022
MEM 75.105469 1626986082.8065
MEM 75.105469 1626986082.9114
MEM 75.105469 1626986083.0120
MEM 75.105469 1626986083.1148
MEM 75.105469 1626986083.2186
MEM 75.105469 1626986083.3224
MEM 75.105469 1626986083.4255
MEM 75.105469 1626986083.5285
MEM 75.105469 1626986083.6326
MEM 75.105469 1626986083.7360
MEM 75.105469 1626986083.8369
MEM 75.105469 1626986083.9401
MEM 75.105469 1626986084.0427
MEM 75.105469 1626986084.1430
MEM 75.105469 1626986084.2445
MEM 75.105469 1626986084.3486
MEM 75.105469 1626986084.4515
MEM 75.105469 1626986084.5536
MEM 77.554688 1626986084.6566
MEM 82.062500 1626986084.7570
MEM 82.062500 1626986084.8610
MEM 82.062500 1626986084.9650
MEM 82.062500 1626986085.0686
MEM 82.062500 1626986085.1714
MEM 82.062500 1626986085.2765
MEM 81.917969 1626986085.3802
MEM 77.589844 1626986085.4852
MEM 78.042969 1626986085.5875
MEM 80.308594 1626986085.6891
MEM 79.824219 1626986085.7907
MEM 79.863281 1626986085.8946
MEM 79.863281 1626986085.9987
MEM 79.863281 1626986086.1016
MEM 79.863281 1626986086.2022
MEM 79.863281 1626986086.3046
MEM 79.863281 1626986086.4049
MEM 79.863281 1626986086.5068
MEM 79.863281 1626986086.6108
MEM 79.863281 1626986086.7145
MEM 79.863281 1626986086.8188
MEM 79.863281 1626986086.9240
MEM 79.863281 1626986087.0266
MEM 79.863281 1626986087.1286
MEM 79.863281 1626986087.2324
MEM 79.863281 1626986087.3329
MEM 79.171875 1626986087.4345
MEM 79.171875 1626986087.5357
MEM 79.171875 1626986087.6395
MEM 79.171875 1626986087.7440
MEM 79.171875 1626986087.8486
MEM 79.171875 1626986087.9515
MEM 79.171875 1626986088.0518
MEM 77.859375 1626986088.1529
MEM 75.824219 1626986088.2579
MEM 73.292969 1626986088.3600
MEM 77.886719 1626986088.4616
MEM 77.886719 1626986088.5655
MEM 77.886719 1626986088.6684
MEM 77.886719 1626986088.7692
MEM 77.886719 1626986088.8718
MEM 77.886719 1626986088.9722
MEM 77.886719 1626986089.0768
MEM 77.886719 1626986089.1802
MEM 77.886719 1626986089.2846
MEM 77.886719 1626986089.3898
MEM 77.886719 1626986089.4939
MEM 77.886719 1626986089.5961
MEM 78.175781 1626986089.7006
MEM 77.500000 1626986089.8040
MEM 77.507812 1626986089.9054
MEM 77.507812 1626986090.0091
MEM 77.507812 1626986090.1131
MEM 77.507812 1626986090.2155
MEM 77.507812 1626986090.3165
MEM 77.507812 1626986090.4192
MEM 73.718750 1626986090.5221
MEM 73.945312 1626986090.6238
MEM 72.632812 1626986090.7288
MEM 75.089844 1626986090.8307
MEM 77.199219 1626986090.9318
MEM 77.199219 1626986091.0334
MEM 77.199219 1626986091.1345
MEM 77.199219 1626986091.2353
MEM 77.199219 1626986091.3363
MEM 77.199219 1626986091.4395
MEM 77.199219 1626986091.5440
MEM 77.199219 1626986091.6468
MEM 77.199219 1626986091.7515
MEM 77.199219 1626986091.8526
MEM 77.199219 1626986091.9579
MEM 77.199219 1626986092.0626
MEM 77.199219 1626986092.1642
MEM 77.199219 1626986092.2680
MEM 77.199219 1626986092.3688
MEM 77.199219 1626986092.4702
MEM 77.199219 1626986092.5752
MEM 77.199219 1626986092.6786
MEM 77.199219 1626986092.7805
MEM 77.199219 1626986092.8854
MEM 77.199219 1626986092.9856
MEM 77.574219 1626986093.0860
MEM 77.589844 1626986093.1872
MEM 77.589844 1626986093.2882
MEM 77.589844 1626986093.3891
MEM 77.589844 1626986093.4932
MEM 77.589844 1626986093.5952
MEM 77.589844 1626986093.6972
MEM 73.843750 1626986093.8023
MEM 73.386719 1626986093.9034
MEM 71.578125 1626986094.0087
MEM 75.773438 1626986094.1104
MEM 76.425781 1626986094.2139
MEM 76.464844 1626986094.3191
MEM 76.464844 1626986094.4232
MEM 76.464844 1626986094.5245
MEM 76.464844 1626986094.6296
MEM 76.464844 1626986094.7300
MEM 76.464844 1626986094.8313
MEM 76.464844 1626986094.9330
MEM 76.464844 1626986095.0365
MEM 76.464844 1626986095.1368
MEM 76.464844 1626986095.2419
MEM 76.464844 1626986095.3448
MEM 76.468750 1626986095.4504
MEM 76.511719 1626986095.5545
MEM 76.511719 1626986095.6569
MEM 76.511719 1626986095.7600
MEM 76.511719 1626986095.8629
MEM 76.511719 1626986095.9673
MEM 76.511719 1626986096.0678
MEM 71.164062 1626986096.1704
MEM 72.195312 1626986096.2735
MEM 71.699219 1626986096.3749
MEM 75.835938 1626986096.4769
MEM 76.105469 1626986096.5807
MEM 76.144531 1626986096.6809
MEM 76.144531 1626986096.7819
MEM 76.144531 1626986096.8857
MEM 76.144531 1626986096.9898
MEM 76.144531 1626986097.0904
MEM 76.144531 1626986097.1907
MEM 76.144531 1626986097.2957
MEM 76.144531 1626986097.3962
MEM 76.144531 1626986097.4980
MEM 76.144531 1626986097.6014
MEM 76.144531 1626986097.7037
MEM 76.144531 1626986097.8039
MEM 76.144531 1626986097.9056
MEM 76.144531 1626986098.0074
MEM 76.144531 1626986098.1092
MEM 76.144531 1626986098.2105
MEM 76.144531 1626986098.3112
MEM 76.125000 1626986098.4123
MEM 77.238281 1626986098.5158
MEM 77.238281 1626986098.6173
MEM 77.238281 1626986098.7223
MEM 77.238281 1626986098.8274
MEM 77.238281 1626986098.9317
MEM 77.238281 1626986099.0355
MEM 74.621094 1626986099.1401
MEM 71.636719 1626986099.2405
MEM 70.675781 1626986099.3457
MEM 75.667969 1626986099.4477
MEM 75.589844 1626986099.5516
MEM 75.589844 1626986099.6566
MEM 75.589844 1626986099.7578
MEM 75.589844 1626986099.8594
MEM 75.589844 1626986099.9601
MEM 75.589844 1626986100.0645
MEM 75.589844 1626986100.1690
MEM 75.589844 1626986100.2726
MEM 75.589844 1626986100.3758
MEM 75.589844 1626986100.4767
MEM 75.589844 1626986100.5817
MEM 75.589844 1626986100.6833
MEM 75.589844 1626986100.7872
MEM 75.589844 1626986100.8891
MEM 75.683594 1626986100.9918
MEM 76.707031 1626986101.0939
MEM 76.714844 1626986101.1941
MEM 76.714844 1626986101.2956
MEM 76.714844 1626986101.3965
MEM 76.714844 1626986101.5017
MEM 76.714844 1626986101.6026
MEM 76.714844 1626986101.7052
MEM 70.195312 1626986101.8080
MEM 71.808594 1626986101.9098
MEM 74.023438 1626986102.0101
MEM 76.328125 1626986102.1124
MEM 76.328125 1626986102.2134
MEM 76.328125 1626986102.3184
MEM 76.328125 1626986102.4211
MEM 76.328125 1626986102.5262
MEM 76.328125 1626986102.6295
MEM 76.328125 1626986102.7335
MEM 76.328125 1626986102.8338
MEM 76.328125 1626986102.9347
MEM 76.328125 1626986103.0397
MEM 76.328125 1626986103.1404
MEM 76.328125 1626986103.2414
MEM 76.328125 1626986103.3445
MEM 76.328125 1626986103.4497
MEM 76.328125 1626986103.5514
MEM 76.328125 1626986103.6557
MEM 76.328125 1626986103.7580
MEM 76.328125 1626986103.8615
MEM 76.328125 1626986103.9644
MEM 77.859375 1626986104.0686
MEM 77.921875 1626986104.1733
MEM 77.921875 1626986104.2785
MEM 77.921875 1626986104.3836
MEM 77.921875 1626986104.4838
MEM 77.921875 1626986104.5868
MEM 77.921875 1626986104.6901
MEM 72.679688 1626986104.7936
MEM 69.050781 1626986104.8974
MEM 69.050781 1626986105.0014
MEM 70.316406 1626986105.1061
MEM 74.773438 1626986105.2100
MEM 74.773438 1626986105.3110
MEM 74.773438 1626986105.4141
MEM 74.773438 1626986105.5186
MEM 74.773438 1626986105.6216
MEM 74.773438 1626986105.7249
MEM 74.773438 1626986105.8294
MEM 74.773438 1626986105.9338
MEM 74.773438 1626986106.0349
MEM 74.773438 1626986106.1350
MEM 75.675781 1626986106.2378
MEM 76.789062 1626986106.3401
MEM 76.796875 1626986106.4428
MEM 76.800781 1626986106.5435
MEM 76.800781 1626986106.6474
MEM 76.804688 1626986106.7513
MEM 76.804688 1626986106.8557
MEM 76.804688 1626986106.9609
MEM 67.984375 1626986107.0628
MEM 69.234375 1626986107.1668
MEM 72.441406 1626986107.2672
MEM 74.800781 1626986107.3678
MEM 74.800781 1626986107.4725
MEM 74.800781 1626986107.5772
MEM 74.800781 1626986107.6782
MEM 74.800781 1626986107.7786
MEM 74.800781 1626986107.8814
MEM 74.800781 1626986107.9848
MEM 74.800781 1626986108.0887
MEM 74.800781 1626986108.1915
MEM 75.085938 1626986108.2939
MEM 75.085938 1626986108.3943
MEM 75.085938 1626986108.4951
MEM 75.085938 1626986108.5993
MEM 75.085938 1626986108.7044
MEM 75.085938 1626986108.8068
MEM 75.085938 1626986108.9071
MEM 77.660156 1626986109.0101
MEM 77.671875 1626986109.1135
MEM 77.671875 1626986109.2171
MEM 77.671875 1626986109.3208
MEM 77.671875 1626986109.4210
MEM 77.675781 1626986109.5251
MEM 77.675781 1626986109.6302
MEM 75.769531 1626986109.7355
MEM 75.808594 1626986109.8376
MEM 71.722656 1626986109.9418
MEM 77.574219 1626986110.0452
MEM 76.156250 1626986110.1472
MEM 76.156250 1626986110.2522
MEM 76.156250 1626986110.3532
MEM 76.156250 1626986110.4569
MEM 76.156250 1626986110.5586
MEM 76.156250 1626986110.6600
MEM 76.156250 1626986110.7641
MEM 76.156250 1626986110.8684
MEM 76.156250 1626986110.9711
MEM 76.156250 1626986111.0712
MEM 76.156250 1626986111.1750
MEM 76.156250 1626986111.2763
MEM 76.156250 1626986111.3771
MEM 76.156250 1626986111.4810
MEM 76.156250 1626986111.5848
MEM 76.156250 1626986111.6895
MEM 76.156250 1626986111.7899
MEM 76.156250 1626986111.8951
MEM 76.156250 1626986111.9961
MEM 78.078125 1626986112.1000
MEM 76.457031 1626986112.2021
MEM 76.457031 1626986112.3068
MEM 76.457031 1626986112.4106
MEM 76.457031 1626986112.5114
MEM 76.457031 1626986112.6154
MEM 76.457031 1626986112.7184
MEM 74.039062 1626986112.8202
MEM 71.792969 1626986112.9243
MEM 73.386719 1626986113.0269
MEM 79.367188 1626986113.1277
MEM 78.292969 1626986113.2316
MEM 78.292969 1626986113.3349
MEM 78.292969 1626986113.4365
MEM 78.292969 1626986113.5395
MEM 78.292969 1626986113.6439
MEM 78.292969 1626986113.7491
MEM 78.578125 1626986113.8529
MEM 78.578125 1626986113.9538
MEM 78.578125 1626986114.0572
MEM 78.578125 1626986114.1619
MEM 78.289062 1626986114.2644
MEM 78.406250 1626986114.3653
MEM 78.406250 1626986114.4656
MEM 78.406250 1626986114.5675
MEM 78.406250 1626986114.6720
MEM 78.406250 1626986114.7733
MEM 78.406250 1626986114.8761
MEM 74.414062 1626986114.9766
MEM 71.964844 1626986115.0785
MEM 71.964844 1626986115.1805
MEM 71.417969 1626986115.2853
MEM 75.343750 1626986115.3859
MEM 75.343750 1626986115.4909
MEM 75.343750 1626986115.5943
MEM 75.343750 1626986115.6961
MEM 75.343750 1626986115.8012
MEM 75.343750 1626986115.9046
MEM 75.343750 1626986116.0084
MEM 75.343750 1626986116.1093
MEM 75.343750 1626986116.2116
MEM 75.707031 1626986116.3134
MEM 75.777344 1626986116.4181
MEM 75.777344 1626986116.5233
MEM 75.777344 1626986116.6250
MEM 75.777344 1626986116.7266
MEM 75.777344 1626986116.8303
MEM 75.777344 1626986116.9347
MEM 72.574219 1626986117.0377
MEM 72.371094 1626986117.1429
MEM 70.757812 1626986117.2441
MEM 76.558594 1626986117.3493
MEM 75.000000 1626986117.4513
MEM 75.000000 1626986117.5526
MEM 75.000000 1626986117.6539
MEM 75.000000 1626986117.7584
MEM 75.000000 1626986117.8623
MEM 75.000000 1626986117.9659
MEM 75.000000 1626986118.0681
MEM 75.000000 1626986118.1692
MEM 75.000000 1626986118.2697
MEM 75.000000 1626986118.3724
MEM 75.000000 1626986118.4746
MEM 75.050781 1626986118.5749
MEM 75.304688 1626986118.6788
MEM 75.304688 1626986118.7792
MEM 75.304688 1626986118.8801
MEM 75.304688 1626986118.9847
MEM 75.304688 1626986119.0897
MEM 75.304688 1626986119.1938
MEM 75.304688 1626986119.2956
MEM 70.351562 1626986119.3996
MEM 68.765625 1626986119.5012
MEM 69.250000 1626986119.6042
MEM 74.035156 1626986119.7059
MEM 74.035156 1626986119.8104
MEM 74.035156 1626986119.9129
MEM 74.035156 1626986120.0147
MEM 74.035156 1626986120.1179
MEM 74.035156 1626986120.2230
MEM 74.035156 1626986120.3261
MEM 74.320312 1626986120.4278
MEM 74.320312 1626986120.5282
MEM 74.320312 1626986120.6333
MEM 74.320312 1626986120.7347
MEM 75.015625 1626986120.8389
MEM 76.722656 1626986120.9391
MEM 76.722656 1626986121.0428
MEM 76.722656 1626986121.1468
MEM 76.722656 1626986121.2512
MEM 76.722656 1626986121.3549
MEM 76.722656 1626986121.4587
MEM 77.031250 1626986121.5591
MEM 75.605469 1626986121.6637
MEM 75.605469 1626986121.7671
MEM 75.605469 1626986121.8695
MEM 75.605469 1626986121.9712
MEM 75.605469 1626986122.0720
MEM 75.605469 1626986122.1736
MEM 75.605469 1626986122.2746
MEM 75.605469 1626986122.4086
MEM 75.605469 1626986122.5156
MEM 75.605469 1626986122.6159
MEM 75.605469 1626986122.7166
MEM 75.605469 1626986122.8175
MEM 75.605469 1626986122.9178
MEM 75.605469 1626986123.0182
MEM 75.605469 1626986123.1212
MEM 75.605469 1626986123.2215
MEM 75.605469 1626986123.3226
MEM 75.605469 1626986123.4260
MEM 75.605469 1626986123.5268
MEM 75.605469 1626986123.6283
MEM 75.605469 1626986123.7296
MEM 75.605469 1626986123.8349
MEM 75.605469 1626986123.9354
MEM 75.605469 1626986124.0357
MEM 75.605469 1626986124.1394
MEM 75.605469 1626986124.2399
MEM 75.605469 1626986124.3407
MEM 75.605469 1626986124.4448
MEM 75.605469 1626986124.5467
MEM 75.605469 1626986124.6514
MEM 75.605469 1626986124.7527
MEM 75.605469 1626986124.8532
MEM 75.605469 1626986124.9587
MEM 75.605469 1626986125.0639
MEM 75.605469 1626986125.1675
MEM 75.605469 1626986125.2723
MEM 75.605469 1626986125.3750
MEM 75.605469 1626986125.4777
MEM 75.605469 1626986125.5795
MEM 75.605469 1626986125.6824
MEM 75.605469 1626986125.7832
MEM 75.605469 1626986125.8849
MEM 75.605469 1626986125.9860
MEM 75.605469 1626986126.0868
MEM 75.605469 1626986126.1911
MEM 75.605469 1626986126.2920
MEM 75.605469 1626986126.3954
MEM 75.605469 1626986126.4962
MEM 75.605469 1626986126.6012
MEM 75.605469 1626986126.7021
MEM 75.605469 1626986126.8029
MEM 75.605469 1626986126.9069
MEM 75.605469 1626986127.0077
MEM 75.605469 1626986127.1085
MEM 75.605469 1626986127.2133
MEM 75.605469 1626986127.3154
MEM 75.605469 1626986127.4179
MEM 75.605469 1626986127.5201
MEM 75.605469 1626986127.6210
MEM 75.605469 1626986127.7215
MEM 75.605469 1626986127.8221
MEM 75.605469 1626986127.9233
MEM 75.605469 1626986128.0287
MEM 75.605469 1626986128.1323
MEM 75.605469 1626986128.2361
MEM 75.605469 1626986128.3367
MEM 75.605469 1626986128.4371
MEM 75.605469 1626986128.5380
MEM 75.605469 1626986128.6434
MEM 75.605469 1626986128.7447
MEM 75.605469 1626986128.8467
MEM 75.605469 1626986128.9515
MEM 75.605469 1626986129.0549
MEM 75.605469 1626986129.1557
MEM 75.605469 1626986129.2561
MEM 75.605469 1626986129.3593
MEM 75.605469 1626986129.4599
MEM 75.605469 1626986129.5618
MEM 75.605469 1626986129.6623
MEM 75.605469 1626986129.7656
MEM 75.605469 1626986129.8694
MEM 75.605469 1626986129.9740
MEM 75.605469 1626986130.0783
MEM 75.605469 1626986130.1818
MEM 75.605469 1626986130.2861
MEM 75.605469 1626986130.3886
MEM 75.605469 1626986130.4902
MEM 75.605469 1626986130.5916
